sample	rep	unit	fq1	fq2
38	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/38-S782-S528_L001_ds.a993280ea3d549f3988d820bd9d9a92a/38_S130_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/38-S782-S528_L001_ds.a993280ea3d549f3988d820bd9d9a92a/38_S130_L001_R2_001.fastq.gz
39	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/39-S776-S537_L001_ds.f7a960509638410f9854a343eaeca8da/39_S131_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/39-S776-S537_L001_ds.f7a960509638410f9854a343eaeca8da/39_S131_L001_R2_001.fastq.gz
405	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/405-P7162-P5140_L001_ds.04b40890fd8f44df891344d81eb4cfcf/405_S21_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/405-P7162-P5140_L001_ds.04b40890fd8f44df891344d81eb4cfcf/405_S21_L001_R2_001.fastq.gz
406	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/406-P7160-P5139_L001_ds.f2644ccccb384c71944874a17f2d477e/406_S22_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/406-P7160-P5139_L001_ds.f2644ccccb384c71944874a17f2d477e/406_S22_L001_R2_001.fastq.gz
407	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/407-P7100-P5180_L001_ds.a6cf7f5d2d724f09b42115553e39606e/407_S23_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/407-P7100-P5180_L001_ds.a6cf7f5d2d724f09b42115553e39606e/407_S23_L001_R2_001.fastq.gz
408	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/408-P7135-P5127_L001_ds.4e7044697cae49eb91d3fee453a0da6e/408_S24_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/408-P7135-P5127_L001_ds.4e7044697cae49eb91d3fee453a0da6e/408_S24_L001_R2_001.fastq.gz
40	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/40-S703-S539_L001_ds.2b7dc0ca391a4e4390a08f4c54378354/40_S132_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/40-S703-S539_L001_ds.2b7dc0ca391a4e4390a08f4c54378354/40_S132_L001_R2_001.fastq.gz
417	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/417-P7099-P5179_L001_ds.8d29ff82209d46b68d4187d3e447d076/417_S25_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/417-P7099-P5179_L001_ds.8d29ff82209d46b68d4187d3e447d076/417_S25_L001_R2_001.fastq.gz
418	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/418-P7185-P5163_L001_ds.9f515ac0c16d4cf280d9d50eeaceccc0/418_S26_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/418-P7185-P5163_L001_ds.9f515ac0c16d4cf280d9d50eeaceccc0/418_S26_L001_R2_001.fastq.gz
419	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/419-P7184-P5161_L001_ds.8ede231d54e14feb91277be60193855d/419_S27_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/419-P7184-P5161_L001_ds.8ede231d54e14feb91277be60193855d/419_S27_L001_R2_001.fastq.gz
420	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/420-P7182-P5156_L001_ds.e295c5fabbf149888c0c27bfc38452bb/420_S28_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/420-P7182-P5156_L001_ds.e295c5fabbf149888c0c27bfc38452bb/420_S28_L001_R2_001.fastq.gz
445	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/445-P7181-P5151_L001_ds.db68a8f9fee64d24bb263a36bda248c4/445_S29_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/445-P7181-P5151_L001_ds.db68a8f9fee64d24bb263a36bda248c4/445_S29_L001_R2_001.fastq.gz
446	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/446-P7998-P5178_L001_ds.c994680df05c4b1ea171b29eff02861a/446_S30_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/446-P7998-P5178_L001_ds.c994680df05c4b1ea171b29eff02861a/446_S30_L001_R2_001.fastq.gz
447	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/447-P7169-P5148_L001_ds.2df04c4817e6423c9a66914960bf21ee/447_S31_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/447-P7169-P5148_L001_ds.2df04c4817e6423c9a66914960bf21ee/447_S31_L001_R2_001.fastq.gz
448	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/448-P7127-P5126_L001_ds.b7bab3131817408d817d421bbda55d0b/448_S32_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/448-P7127-P5126_L001_ds.b7bab3131817408d817d421bbda55d0b/448_S32_L001_R2_001.fastq.gz
489	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/489-P7385-P5175_L001_ds.20581dc617c740e19b75499edf2f2845/489_S33_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/489-P7385-P5175_L001_ds.20581dc617c740e19b75499edf2f2845/489_S33_L001_R2_001.fastq.gz
490	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/490-P7192-P5173_L001_ds.01bcedaab1da4de082f5fd4ebd49d4eb/490_S34_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/490-P7192-P5173_L001_ds.01bcedaab1da4de082f5fd4ebd49d4eb/490_S34_L001_R2_001.fastq.gz
491	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/491-P7191-P5172_L001_ds.86b91935c9a748a9ba3ce56241f879ed/491_S35_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/491-P7191-P5172_L001_ds.86b91935c9a748a9ba3ce56241f879ed/491_S35_L001_R2_001.fastq.gz
492	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/492-P7190-P5171_L001_ds.38ec978f58ac479aa3f2cebc89d0e78a/492_S36_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/492-P7190-P5171_L001_ds.38ec978f58ac479aa3f2cebc89d0e78a/492_S36_L001_R2_001.fastq.gz
509	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/509-P7188-P5168_L001_ds.e44fa987674a4f559f989d0c3f18feee/509_S37_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/509-P7188-P5168_L001_ds.e44fa987674a4f559f989d0c3f18feee/509_S37_L001_R2_001.fastq.gz
510	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/510-P7187-P5167_L001_ds.fab7dbab37324c17ad47f6b47406e9d4/510_S38_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/510-P7187-P5167_L001_ds.fab7dbab37324c17ad47f6b47406e9d4/510_S38_L001_R2_001.fastq.gz
511	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/511-P7116-P5132_L001_ds.5d1611d88c8b414b9f9d1dff8574d6b9/511_S39_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/511-P7116-P5132_L001_ds.5d1611d88c8b414b9f9d1dff8574d6b9/511_S39_L001_R2_001.fastq.gz
512	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/512-P7101-P5115_L001_ds.4d646b509dca4b64861660325026e6c3/512_S40_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/512-P7101-P5115_L001_ds.4d646b509dca4b64861660325026e6c3/512_S40_L001_R2_001.fastq.gz
M10	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M10-S708-S521_L001_ds.00486cdda3004a9385e5304e02d031dc/M10_S49_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M10-S708-S521_L001_ds.00486cdda3004a9385e5304e02d031dc/M10_S49_L001_R2_001.fastq.gz
M11	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M11-S716-S559_L001_ds.e0a9f460da344502b016720c5ac74897/M11_S50_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M11-S716-S559_L001_ds.e0a9f460da344502b016720c5ac74897/M11_S50_L001_R2_001.fastq.gz
M12	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M12-S760-S511_L001_ds.e09770cb243440779c1d03e0c1fb3ed9/M12_S51_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M12-S760-S511_L001_ds.e09770cb243440779c1d03e0c1fb3ed9/M12_S51_L001_R2_001.fastq.gz
M13	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M13-S755-S566_L001_ds.8488cb0016844fbaa592181f4808e762/M13_S52_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M13-S755-S566_L001_ds.8488cb0016844fbaa592181f4808e762/M13_S52_L001_R2_001.fastq.gz
M14	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M14-S725-S538_L001_ds.c081584d52db4ce39aa2d546af15ba66/M14_S53_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M14-S725-S538_L001_ds.c081584d52db4ce39aa2d546af15ba66/M14_S53_L001_R2_001.fastq.gz
M15	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M15-S772-S567_L001_ds.c585183853f040ea988230f4f4e518d3/M15_S54_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M15-S772-S567_L001_ds.c585183853f040ea988230f4f4e518d3/M15_S54_L001_R2_001.fastq.gz
M16	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M16-S777-S526_L001_ds.fbd07e43b44e44aba4cb9aaa8de4ef10/M16_S55_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M16-S777-S526_L001_ds.fbd07e43b44e44aba4cb9aaa8de4ef10/M16_S55_L001_R2_001.fastq.gz
M17	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M17-S729-S591_L001_ds.4f3ccbcd691840a6868fe1f3756f6ca1/M17_S56_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M17-S729-S591_L001_ds.4f3ccbcd691840a6868fe1f3756f6ca1/M17_S56_L001_R2_001.fastq.gz
M18	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M18-S734-S592_L001_ds.1213683fd20e4beeaf0b10d85a9e175d/M18_S57_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M18-S734-S592_L001_ds.1213683fd20e4beeaf0b10d85a9e175d/M18_S57_L001_R2_001.fastq.gz
M19	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M19-S770-S540_L001_ds.bf167eb6aeb74ea88b60b11d27dd521a/M19_S58_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M19-S770-S540_L001_ds.bf167eb6aeb74ea88b60b11d27dd521a/M19_S58_L001_R2_001.fastq.gz
M1	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M1-P7139-P5160_L001_ds.3e0c139c8b0c40a78da2c8f88e05e98e/M1_S41_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M1-P7139-P5160_L001_ds.3e0c139c8b0c40a78da2c8f88e05e98e/M1_S41_L001_R2_001.fastq.gz
M20	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M20-S710-S581_L001_ds.10683fd5edb14e4db75daef7cdc3833b/M20_S59_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M20-S710-S581_L001_ds.10683fd5edb14e4db75daef7cdc3833b/M20_S59_L001_R2_001.fastq.gz
M21	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M21-S722-S578_L001_ds.bfaed682cba6473ca286d63349c328b1/M21_S60_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M21-S722-S578_L001_ds.bfaed682cba6473ca286d63349c328b1/M21_S60_L001_R2_001.fastq.gz
M22	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M22-S783-S546_L001_ds.1ea5a1ba6d0b4ec4ac6e2aab030702de/M22_S61_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M22-S783-S546_L001_ds.1ea5a1ba6d0b4ec4ac6e2aab030702de/M22_S61_L001_R2_001.fastq.gz
M23	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M23-S757-S545_L001_ds.1d390c1cbca7423cb38d74904c3710ad/M23_S62_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M23-S757-S545_L001_ds.1d390c1cbca7423cb38d74904c3710ad/M23_S62_L001_R2_001.fastq.gz
M24	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M24-S796-S507_L001_ds.87f9bb4cbf0c477c942fcb360956ec2d/M24_S63_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M24-S796-S507_L001_ds.87f9bb4cbf0c477c942fcb360956ec2d/M24_S63_L001_R2_001.fastq.gz
M25	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M25-S702-S523_L001_ds.a6d7d1ce7d384e1d8dc0d25d816b3677/M25_S64_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M25-S702-S523_L001_ds.a6d7d1ce7d384e1d8dc0d25d816b3677/M25_S64_L001_R2_001.fastq.gz
M26	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M26-P7118-P5131_L001_ds.cfc779e2bacf4594b214ac29b585cba8/M26_S65_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M26-P7118-P5131_L001_ds.cfc779e2bacf4594b214ac29b585cba8/M26_S65_L001_R2_001.fastq.gz
M27	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M27-S749-S565_L001_ds.3dbab04d756f47fdaecbb1aa0a5755e2/M27_S66_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M27-S749-S565_L001_ds.3dbab04d756f47fdaecbb1aa0a5755e2/M27_S66_L001_R2_001.fastq.gz
M28	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M28-S795-S517_L001_ds.64b1fc90bf244d539ee2cc516de68a62/M28_S67_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M28-S795-S517_L001_ds.64b1fc90bf244d539ee2cc516de68a62/M28_S67_L001_R2_001.fastq.gz
M29	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M29-S742-S551_L001_ds.52ff6a038cf1426a8e2478163d2eabd0/M29_S68_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M29-S742-S551_L001_ds.52ff6a038cf1426a8e2478163d2eabd0/M29_S68_L001_R2_001.fastq.gz
M2	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M2-S747-S524_L001_ds.0c7d8d83c6d94b9d8918f72012260d02/M2_S42_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M2-S747-S524_L001_ds.0c7d8d83c6d94b9d8918f72012260d02/M2_S42_L001_R2_001.fastq.gz
M30	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M30-S727-S598_L001_ds.dd3b5c1e76b54ea895741640f970c200/M30_S69_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M30-S727-S598_L001_ds.dd3b5c1e76b54ea895741640f970c200/M30_S69_L001_R2_001.fastq.gz
M31	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M31-P7105-P5114_L001_ds.6fb9caafe5e14fc2833fc836c2bed476/M31_S70_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M31-P7105-P5114_L001_ds.6fb9caafe5e14fc2833fc836c2bed476/M31_S70_L001_R2_001.fastq.gz
M32	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M32-S797-S501_L001_ds.b47ef5e241f14d848f586f38204a576d/M32_S71_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M32-S797-S501_L001_ds.b47ef5e241f14d848f586f38204a576d/M32_S71_L001_R2_001.fastq.gz
M33	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M33-S763-S505_L001_ds.45b2a95e8d4649d290bcd5fd244a863f/M33_S72_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M33-S763-S505_L001_ds.45b2a95e8d4649d290bcd5fd244a863f/M33_S72_L001_R2_001.fastq.gz
M34	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M34-P7119-P5152_L001_ds.2e9c929510b84e008b031a1538fbe55a/M34_S73_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M34-P7119-P5152_L001_ds.2e9c929510b84e008b031a1538fbe55a/M34_S73_L001_R2_001.fastq.gz
M35	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M35-P7117-P5146_L001_ds.9a04e50aeaf44de6a3a23704c6df6771/M35_S74_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M35-P7117-P5146_L001_ds.9a04e50aeaf44de6a3a23704c6df6771/M35_S74_L001_R2_001.fastq.gz
M36	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M36-P7111-P5143_L001_ds.d0e8c2b1a82647af991c0341c41c8db0/M36_S75_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M36-P7111-P5143_L001_ds.d0e8c2b1a82647af991c0341c41c8db0/M36_S75_L001_R2_001.fastq.gz
M37	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M37-P7109-P5142_L001_ds.0a49a746704e4effa8865ef709978f3d/M37_S76_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M37-P7109-P5142_L001_ds.0a49a746704e4effa8865ef709978f3d/M37_S76_L001_R2_001.fastq.gz
M38	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M38-P7108-P5141_L001_ds.928895863570476ab1ff0ed0e55d2fe1/M38_S77_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M38-P7108-P5141_L001_ds.928895863570476ab1ff0ed0e55d2fe1/M38_S77_L001_R2_001.fastq.gz
M39	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M39-P7107-P5133_L001_ds.4d2be8b4514b4e479dc7177ad90b9920/M39_S78_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M39-P7107-P5133_L001_ds.4d2be8b4514b4e479dc7177ad90b9920/M39_S78_L001_R2_001.fastq.gz
M3	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M3-S774-S506_L001_ds.85a320b294ab41c684129392ad01628d/M3_S43_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M3-S774-S506_L001_ds.85a320b294ab41c684129392ad01628d/M3_S43_L001_R2_001.fastq.gz
M40	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M40-P7121-P5130_L001_ds.55f6b368d6be475b996ab9e0a24b47f9/M40_S79_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M40-P7121-P5130_L001_ds.55f6b368d6be475b996ab9e0a24b47f9/M40_S79_L001_R2_001.fastq.gz
M41	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M41-P7106-P5113_L001_ds.a66944649594460f9e3566e98bf1ff9f/M41_S80_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M41-P7106-P5113_L001_ds.a66944649594460f9e3566e98bf1ff9f/M41_S80_L001_R2_001.fastq.gz
M42	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M42-S761-S533_L001_ds.7ed8beba56a6486e86715b31a22c2067/M42_S81_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M42-S761-S533_L001_ds.7ed8beba56a6486e86715b31a22c2067/M42_S81_L001_R2_001.fastq.gz
M43	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M43-S780-S530_L001_ds.2336c121497841cc9bf582e4669429be/M43_S82_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M43-S780-S530_L001_ds.2336c121497841cc9bf582e4669429be/M43_S82_L001_R2_001.fastq.gz
M44	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M44-P7138-P5159_L001_ds.3d250bd6844e4a879602f5fc82426d6e/M44_S83_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M44-P7138-P5159_L001_ds.3d250bd6844e4a879602f5fc82426d6e/M44_S83_L001_R2_001.fastq.gz
M45	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M45-P7137-P5158_L001_ds.4da8273b28b14829a7396683a3c1d376/M45_S84_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M45-P7137-P5158_L001_ds.4da8273b28b14829a7396683a3c1d376/M45_S84_L001_R2_001.fastq.gz
